export_id,score,question1,time1,question2,time2,question3,time3,question4,time4,question5,time5,question6,time6,question7,time7,question8,time8,question9,time9,question10,time10,question11,time11,question12,time12,question13,time13,question14,time14
83920,20,1,4.02,1,1.58,1,2.21,2,3.68,3,4.74,4,4.91,3,2.39,3,5.36,3,3.54,3,4.57,3,1.04,3,0.54,2,0.45,2,5.22
83921,18,1,5.8,2,1.89,1,1.11,3,2.49,4,8.41,1,3.84,1,2.48,3,6.96,3,8.09,5,4.62,1,4.2,3,6.29,3,14.32,1,7.19
83922,18,2,7.84,2,5.27,2,3.63,3,16.69,4,10.8,1,12.1,3,5.13,2,9.41,3,8.65,1,5.89,2,4.64,5,5.22,1,2.75,1,9.88
83923,21,2,7.84,2,2.32,2,2.42,3,10.12,2,6.19,2,2.13,4,4.07,3,12.92,3,3.51,3,3.76,2,5.32,2,3.37,4,2.87,1,6.77
83924,13,2,7.84,1,3.01,2,3.49,2,5.49,2,5.23,1,9.22,3,3.56,2,4.7,2,4.04,1,3.74,2,2.17,2,21.71,3,26.16,2,7.8
83925,14,2,3.77,2,4.41,2,6.27,1,7.43,2,5.31,1,3.84,2,5.0,3,5.8,1,3.95,2,2.48,2,5.8,4,3.84,2,4.27,2,5.92
83926,17,1,0.95,1,0.38,1,0.97,2,7.99,3,8.78,1,11.0,4,6.68,3,7.5,2,10.43,3,13.38,3,13.81,3,15.52,2,7.61,2,8.68
83927,24,2,8.68,2,3.97,2,1.87,3,4.98,3,5.24,3,2.12,3,4.45,2,13.22,4,4.26,4,9.61,1,3.68,3,7.38,4,3.11,2,12.5
83928,24,2,12.94,2,10.34,2,3.96,4,5.1,4,7.04,2,7.26,3,2.84,2,6.3,3,6.64,3,3.97,3,8.16,2,14.39,3,4.1,3,4.64
83929,9,1,8.66,2,3.43,1,1.72,2,8.97,2,18.2,2,13.18,2,5.7,1,8.69,2,3.56,2,6.64,1,7.93,3,14.74,1,3.49,1,6.76
83930,28,1,0.99,1,0.18,1,0.17,5,0.15,5,0.14,5,0.16,5,0.31,1,0.15,5,0.17,5,0.15,1,0.31,1,0.17,5,0.3,1,2.79
83931,21,1,5.97,1,3.17,1,0.66,5,10.75,5,5.81,2,6.28,3,4.99,2,6.64,4,4.28,1,7.24,3,7.18,2,3.84,3,1.84,2,5.07
83932,17,1,1.26,2,4.08,2,1.35,3,2.96,1,2.77,2,2.95,3,2.96,2,17.54,4,0.86,1,43.9,2,0.68,3,6.1,2,5.01,3,3.84
83933,31,2,2.68,3,1.13,2,2.86,4,5.84,4,5.33,5,5.51,4,2.61,2,4.13,4,3.58,5,10.51,2,3.63,2,4.35,4,0.66,2,7.12
83934,35,3,4.05,2,3.88,3,2.11,4,5.52,5,3.9,4,36.18,4,9.55,4,16.92,4,1.53,4,3.74,2,4.02,4,0.52,4,1.59,2,4.12
83935,10,2,3.36,1,6.4,1,2.04,1,2.65,2,3.75,2,1.68,2,1.08,2,6.4,2,2.8,2,3.4,1,10.55,3,10.4,2,6.52,1,20.7
83936,15,1,4.62,1,1.99,2,1.15,1,7.79,2,4.19,1,3.84,2,4.02,3,7.43,1,4.64,3,6.98,2,7.87,5,5.14,3,3.04,2,10.94
83937,27,2,0.99,2,0.55,3,0.18,5,0.36,4,0.24,3,0.2,3,0.15,2,0.22,5,0.17,4,0.2,1,0.22,1,0.18,5,0.19,1,1.4
83938,15,2,8.26,1,3.45,2,9.5,3,19.56,3,40.09,1,9.23,1,5.7,2,8.47,2,15.84,2,3.97,3,2.91,4,6.08,2,2.92,1,6.72
83939,28,1,7.19,2,4.18,2,1.63,4,4.28,4,5.98,2,9.1,4,1.63,3,5.14,3,3.33,3,1.22,2,3.54,5,0.35,5,0.54,2,8.25
83940,28,2,2.82,2,5.61,2,1.39,4,1.28,5,4.4,4,2.51,3,3.12,2,6.32,3,4.18,4,3.2,1,3.02,4,5.56,3,2.03,3,4.15
83941,33,2,7.27,1,7.96,1,1.8,4,7.42,3,8.9,5,7.69,5,5.93,3,7.89,5,3.9,5,3.48,2,9.68,5,9.2,5,3.35,1,6.37
83942,37,4,7.24,4,2.73,3,2.56,4,4.92,4,5.38,3,7.16,4,3.35,1,5.44,4,2.99,5,2.4,4,6.07,4,3.9,4,2.18,3,7.23
83943,31,3,5.51,2,3.2,3,1.02,4,0.99,5,0.93,4,0.7,5,0.86,2,0.83,5,1.19,5,3.19,1,1.19,1,0.73,3,2.29,2,3.92
83944,25,2,6.96,1,3.47,2,1.46,4,3.44,3,10.84,1,8.46,3,2.87,2,8.95,2,7.63,5,6.11,3,3.7,5,4.27,4,2.16,2,4.2
83945,21,3,3.95,3,5.84,2,2.04,2,4.15,3,6.02,2,3.48,2,3.65,3,3.5,2,2.08,2,1.68,2,4.23,5,2.31,2,2.5,2,4.89
83946,7,1,2.9,1,0.7,1,3.09,5,11.37,2,14.17,1,8.97,1,2.59,1,6.67,1,3.41,1,4.37,1,2.16,3,3.77,1,2.37,1,8.19
83947,29,2,2.83,2,1.17,2,0.57,4,0.94,4,0.93,4,0.91,3,3.79,2,2.36,4,1.13,4,2.5,3,1.98,3,2.12,3,2.21,3,3.44
83948,28,2,5.53,3,6.38,2,34.05,3,4.86,3,7.71,4,2.5,5,2.61,3,4.46,4,4.45,4,2.36,1,4.87,2,2.93,4,1.4,2,6.78
83949,30,1,7.98,1,4.08,2,0.58,4,0.54,5,0.45,4,0.48,5,0.42,2,8.12,5,0.76,3,3.86,2,3.54,4,5.88,2,6.43,4,5.0
83950,18,2,8.85,2,2.8,2,1.59,3,7.76,3,8.45,3,5.16,2,4.9,2,5.62,2,4.12,3,7.11,1,4.81,2,5.34,3,3.41,2,4.56
83951,5,1,4.46,1,5.24,2,5.65,1,8.25,1,5.56,1,3.82,1,2.64,1,10.44,1,4.51,1,4.91,1,3.46,5,81.06,1,4.67,1,14.82
83952,27,1,7.38,1,0.18,1,0.19,5,0.19,5,0.18,5,0.16,5,0.16,1,0.19,4,0.25,5,0.59,1,0.84,1,0.99,5,1.36,1,3.57
83953,27,2,6.96,2,1.97,2,0.67,4,0.27,4,0.31,4,0.28,4,0.18,2,0.06,4,0.19,4,0.1,2,0.5,2,0.32,4,0.34,1,2.94
83954,20,1,1.77,1,1.35,1,0.75,5,0.57,5,0.55,2,18.52,2,1.91,2,4.87,5,2.0,4,3.45,1,2.12,2,2.44,2,7.64,1,5.63
83955,22,2,4.26,2,1.51,2,1.36,2,2.34,2,2.28,2,2.57,3,2.62,3,5.17,3,3.69,3,3.42,2,2.22,4,2.84,3,2.23,3,5.03
83956,24,2,6.34,1,3.38,1,5.3,4,10.51,3,7.54,2,7.76,3,5.1,2,8.97,4,10.52,4,3.59,1,6.21,5,6.05,3,8.72,3,6.74
83957,30,2,0.65,3,0.52,3,0.11,4,1.14,4,0.06,4,0.4,4,8.76,2,0.14,3,0.22,3,0.21,3,0.29,3,0.1,3,0.11,3,0.83
83958,18,1,5.21,1,0.89,2,1.59,3,3.09,3,7.03,2,3.19,2,2.08,3,2.32,2,4.7,2,3.11,2,4.76,4,12.16,3,1.9,2,4.14
83959,27,1,3.4,1,0.9,1,0.63,5,0.51,5,0.47,5,0.4,4,0.42,1,0.45,4,0.39,5,0.44,1,0.48,2,0.34,5,0.56,1,5.11
83960,26,2,2.53,2,1.59,2,0.48,4,0.43,4,0.25,4,0.27,4,0.18,2,0.52,3,0.27,4,2.5,1,0.24,2,0.64,4,0.83,2,3.09
83961,23,2,29.27,2,6.07,3,11.98,3,8.47,3,5.58,2,5.96,3,2.5,3,9.64,3,2.85,3,5.33,2,3.7,2,4.99,4,4.2,2,9.81
83962,24,2,2.37,2,3.69,2,5.19,3,8.83,4,6.01,3,3.08,3,1.82,2,5.68,3,2.58,3,3.63,3,2.75,3,4.29,3,2.45,2,4.57
83963,29,1,2.62,2,1.62,2,1.07,4,2.59,4,4.16,4,2.29,3,3.61,4,3.73,4,3.24,5,2.09,2,3.06,2,15.86,4,1.52,2,3.36
83964,28,3,12.2,3,2.85,3,22.21,4,5.45,4,3.44,2,4.68,3,3.68,3,8.27,2,5.09,3,3.34,3,3.73,3,2.26,3,2.71,3,5.26
83965,26,1,1.35,1,0.1,1,0.38,5,0.14,5,0.23,5,0.18,4,0.18,1,0.3,5,1.12,5,0.26,1,0.25,1,0.21,4,0.2,1,2.75
83966,11,2,8.39,2,5.51,3,3.95,1,6.22,1,5.03,1,5.38,2,2.74,1,4.25,1,2.37,1,2.48,1,1.88,5,4.43,3,2.2,1,4.62
83967,24,2,9.94,1,5.24,1,3.22,3,18.18,4,15.23,3,7.12,2,3.4,2,4.93,3,7.52,5,4.82,1,2.57,5,4.91,4,5.78,2,23.89
83968,17,1,1.02,1,0.48,2,0.31,5,0.67,5,0.48,5,0.38,1,4.47,1,5.37,1,3.28,1,3.07,1,2.42,5,5.55,1,1.95,1,4.89
83969,14,1,6.8,1,2.96,1,1.22,5,2.0,5,2.52,5,1.57,2,8.97,1,11.44,1,8.18,1,9.33,1,3.62,2,6.18,1,2.61,1,5.46
83970,26,2,3.74,3,4.59,2,2.27,3,3.69,3,6.08,4,2.65,4,1.62,2,3.32,3,2.88,2,3.82,2,2.82,4,3.56,4,2.37,2,4.42
83971,11,2,3.66,2,7.23,1,2.1,2,10.94,3,22.09,1,3.51,2,2.76,1,8.17,2,3.64,1,2.68,1,2.31,4,6.06,2,3.74,1,7.06
83972,15,2,4.09,2,1.87,2,1.46,2,4.64,2,6.09,2,1.67,3,2.71,2,5.09,1,5.82,2,2.51,2,4.47,5,3.52,1,2.75,1,3.71
83973,13,2,8.22,2,5.26,1,3.48,1,2.19,1,14.52,1,3.45,2,4.71,2,5.81,2,6.85,3,2.65,2,4.5,4,5.52,2,2.71,2,11.48
83974,20,1,6.09,1,0.92,1,3.24,5,0.08,2,15.4,5,0.32,2,1.79,4,0.9,1,0.29,3,5.6,3,3.76,4,3.15,1,5.14,1,4.57
83975,25,2,7.21,2,3.09,2,1.94,3,5.27,3,10.26,3,2.38,3,3.49,3,12.6,3,2.61,3,2.87,2,2.93,3,3.11,4,3.14,3,4.69
83976,8,1,6.27,1,4.35,1,1.33,2,2.92,1,0.4,2,4.04,2,1.47,1,4.91,1,6.32,2,1.56,2,3.96,3,2.85,1,4.64,2,5.75
83977,24,1,1.32,1,0.93,2,0.68,5,0.89,4,0.79,5,0.6,5,0.73,1,0.54,5,0.77,5,0.58,1,0.06,1,0.82,1,2.43,1,4.19
83978,21,2,7.3,2,4.33,2,2.11,2,57.14,3,16.34,3,4.04,2,2.16,2,4.98,3,3.75,5,5.21,2,4.62,3,4.53,2,2.98,2,14.28
83979,4,1,6.62,1,4.65,1,2.35,1,10.51,1,5.55,1,3.9,1,1.87,1,3.01,1,4.08,2,5.71,1,3.19,4,8.47,1,2.34,1,4.91
83980,18,1,6.4,1,3.23,2,3.11,3,11.36,5,7.04,2,13.17,2,8.62,2,9.46,2,9.4,3,5.39,2,7.67,4,9.55,2,7.06,1,11.49
83981,25,2,4.89,2,7.6,2,2.72,4,4.92,3,9.53,2,8.59,2,3.73,2,5.36,4,3.03,5,7.38,2,3.25,4,16.86,3,3.33,2,8.52
83982,19,2,41.45,2,29.12,2,2.35,2,8.98,2,5.7,2,5.13,3,6.81,2,7.6,2,3.74,3,5.36,2,6.91,4,4.95,3,3.98,2,10.99
83983,19,2,13.13,1,3.72,2,3.64,1,13.2,3,32.0,3,10.16,3,7.73,2,7.69,2,5.11,4,5.65,2,5.65,3,6.42,3,5.45,2,8.09
83984,24,2,10.73,2,4.79,3,3.96,2,5.19,4,56.09,3,1.03,3,4.17,2,98.46,4,10.56,4,7.9,2,3.65,2,8.76,2,3.68,3,4.44
83985,22,3,10.94,2,5.74,2,4.11,3,4.86,3,2.82,3,3.33,2,8.99,3,6.79,3,5.07,4,4.22,1,6.94,3,3.25,2,6.59,2,9.72
83986,2,1,6.53,1,3.98,1,4.76,1,9.31,1,3.47,1,1.61,1,3.29,1,9.15,1,6.1,2,6.58,1,14.55,2,10.05,1,7.48,1,6.45
83987,26,2,3.19,2,1.64,2,1.33,4,2.94,3,3.67,3,0.83,3,2.79,3,2.03,3,3.36,4,3.4,2,2.38,3,2.13,3,1.75,3,3.72
83988,12,1,4.79,2,3.96,1,1.23,2,0.15,2,5.52,2,2.39,2,3.21,3,7.05,2,3.48,2,2.11,1,2.85,3,8.19,2,4.89,1,5.79
83989,14,1,7.07,2,6.19,1,1.73,2,7.32,2,4.76,1,7.84,3,4.25,2,5.88,3,6.29,4,3.59,1,16.96,2,5.04,3,3.34,1,9.38
83990,24,1,0.95,1,0.39,1,2.71,5,0.72,5,0.56,5,0.48,5,0.53,1,1.12,5,0.58,5,0.45,1,0.54,1,0.6,1,4.56,1,3.25
83991,42,4,6.18,3,3.2,5,3.44,4,4.75,5,8.22,3,10.85,4,6.35,3,5.44,5,4.55,5,2.73,3,4.16,5,4.78,4,3.9,3,7.21
83992,26,1,0.91,1,0.67,1,0.91,4,1.91,4,2.37,5,3.89,5,0.56,1,0.49,5,0.47,5,0.44,1,0.44,1,0.54,5,0.51,1,5.85
83993,25,1,2.55,1,1.64,1,0.82,4,1.51,5,13.18,4,7.01,4,11.56,1,9.77,5,6.25,5,1.49,1,1.62,1,2.21,5,2.87,1,6.49
83994,18,2,7.86,2,2.92,2,5.16,2,7.77,2,10.57,1,3.47,2,71.18,3,5.42,3,3.13,2,7.53,2,11.8,4,20.98,2,5.91,3,24.01
83995,14,2,5.77,1,4.38,3,0.97,2,12.48,2,8.78,2,8.96,2,4.2,2,31.83,2,5.41,4,7.35,1,5.73,1,6.75,2,7.06,2,7.79
83996,28,1,0.7,1,0.5,1,0.4,5,0.46,5,0.5,5,0.44,5,0.45,1,0.39,5,0.49,5,0.41,1,0.39,1,0.41,5,0.38,1,1.83
83997,14,1,4.1,2,3.76,2,5.14,2,1.7,2,4.51,2,8.71,2,1.77,1,3.8,2,9.84,3,1.85,1,2.41,4,5.0,3,4.68,1,7.08
83998,17,2,4.97,1,3.66,2,1.99,4,19.45,4,10.4,3,5.89,2,3.67,1,9.2,2,3.19,2,3.64,1,2.37,2,5.17,4,4.83,1,11.4
83999,28,1,3.87,1,1.19,1,1.12,5,1.0,5,1.78,5,0.91,5,3.75,1,0.77,5,0.93,5,1.29,1,0.7,1,0.72,5,0.79,1,3.94
84000,23,1,1.37,1,0.72,1,0.81,5,0.41,5,0.41,5,0.4,5,0.49,1,0.62,1,2.84,3,3.39,2,2.73,4,0.79,2,3.06,1,4.48
84001,17,2,5.12,1,1.74,2,3.63,3,7.73,3,5.79,3,4.9,3,4.3,2,5.34,1,8.09,3,4.25,1,2.39,3,4.25,2,4.72,2,5.08
84002,34,4,13.95,4,1.3,4,0.49,2,1.03,2,0.71,2,0.6,5,2.26,4,3.34,2,2.58,5,2.54,4,1.89,3,3.84,3,3.15,4,3.27
84003,10,2,5.14,2,6.47,1,1.95,1,13.1,1,6.24,3,7.51,2,45.35,2,6.82,1,6.1,1,8.66,2,2.99,2,5.56,2,6.08,2,20.73
84004,29,4,1.87,2,0.13,3,0.04,4,0.42,4,0.07,4,0.26,4,0.06,2,0.21,3,0.11,4,0.26,1,0.19,2,0.11,4,0.66,2,2.31
84005,17,1,3.24,1,1.8,2,0.48,2,5.7,2,2.7,2,3.15,2,2.33,3,0.6,3,4.47,3,4.55,2,4.83,4,4.5,2,2.15,2,7.51
84006,22,2,4.78,1,7.14,1,1.03,5,6.92,3,20.35,3,5.28,3,4.44,2,11.36,3,12.15,4,5.22,2,3.53,2,4.41,3,2.08,2,10.49
84007,21,2,5.23,2,13.0,2,6.77,2,23.62,2,11.9,2,5.87,2,5.59,2,5.38,4,0.68,4,2.61,2,1.44,4,8.43,3,6.82,2,9.56
84008,29,2,4.51,2,0.89,2,0.59,4,0.48,5,0.78,5,0.65,4,0.81,1,1.35,4,0.46,5,0.44,1,0.52,1,0.57,5,0.96,2,3.41
84009,15,2,7.52,2,3.21,2,4.13,4,11.2,1,9.99,1,4.81,1,2.49,1,5.72,1,3.5,3,3.08,2,3.74,3,5.21,3,2.79,3,34.11
84010,27,1,14.52,2,29.77,2,18.83,3,18.52,3,20.68,2,37.19,2,6.51,4,7.54,2,8.05,5,13.31,1,1.57,5,3.39,5,6.22,4,6.81
84011,34,2,5.38,2,3.34,2,3.3,4,3.36,4,4.62,4,4.0,4,5.06,2,3.79,5,7.35,5,2.6,4,5.08,4,5.97,3,3.6,3,4.56
84012,27,1,2.63,1,1.77,1,3.76,5,0.57,4,0.7,5,0.57,5,1.04,1,21.44,5,7.7,5,0.65,1,1.0,1,4.42,5,0.62,1,2.3
84013,24,1,3.3,2,0.27,1,1.65,4,0.72,4,0.69,3,0.71,5,1.82,1,4.93,4,1.5,4,1.94,2,0.84,1,0.7,5,1.05,1,1.44
84014,12,1,4.19,1,2.17,2,2.52,4,16.86,2,8.23,1,2.91,2,3.71,2,5.89,1,3.23,2,7.1,2,3.57,2,6.04,2,5.13,2,4.98
84015,26,1,6.4,1,0.9,1,1.05,5,0.93,5,1.08,4,0.66,3,3.67,1,1.17,4,1.55,4,6.5,5,5.36,1,4.64,2,2.47,3,5.75
84016,16,1,1.9,2,2.41,2,1.23,1,3.67,3,3.38,2,8.3,2,4.1,2,8.36,3,23.22,3,0.19,3,5.59,3,3.19,2,3.87,1,55.2
84017,18,2,4.15,2,2.94,2,2.2,2,5.78,2,3.67,2,6.85,2,6.83,3,7.04,2,0.83,3,6.94,2,4.2,4,2.98,2,3.04,2,8.55
84018,22,2,6.12,2,4.71,2,1.5,3,8.83,2,1.7,2,7.3,3,17.42,3,5.51,3,5.56,3,2.21,4,2.24,4,4.5,1,10.45,2,4.55
84019,28,1,2.28,1,0.39,1,0.78,5,3.37,5,0.64,5,0.52,5,0.61,1,2.3,5,0.56,5,0.57,1,0.86,1,0.53,5,0.77,1,2.21
84020,23,1,4.19,1,0.7,1,0.56,5,0.53,5,0.44,5,0.51,5,0.84,1,4.7,2,8.8,2,7.22,1,6.22,5,6.65,2,6.3,1,5.1
84021,13,2,7.18,2,3.13,2,1.85,5,2.01,1,16.22,1,6.57,1,2.47,1,7.91,1,3.87,2,4.56,1,3.31,5,5.61,2,39.2,1,6.46
84022,24,3,4.96,3,6.56,3,2.4,2,7.62,2,17.12,1,3.29,3,5.87,3,5.51,3,9.97,3,4.2,2,5.27,3,4.88,4,5.26,3,5.45
84023,16,2,5.16,2,4.42,1,1.3,1,7.01,3,7.48,2,6.01,2,1.84,2,6.94,2,3.46,4,4.29,1,1.7,4,5.05,3,3.12,1,6.01
84024,28,1,8.33,1,0.43,1,0.25,5,0.26,5,0.7,5,0.23,5,0.21,1,0.27,5,0.25,5,0.17,1,0.26,1,0.16,5,0.3,1,1.08
84025,3,1,8.33,1,1.95,1,1.17,1,9.02,1,10.68,1,2.42,1,0.97,1,7.7,1,5.13,2,8.0,1,9.13,3,12.62,1,6.36,1,5.81
84026,32,3,6.74,3,2.97,3,1.2,4,3.82,4,2.51,4,4.98,4,3.97,2,4.66,3,5.8,4,2.39,2,4.68,3,4.79,4,2.16,3,12.92
84027,21,2,9.54,2,4.04,2,1.68,2,4.62,3,22.93,2,2.43,3,4.31,2,5.1,3,6.52,3,8.19,3,4.01,3,3.76,3,10.77,2,5.58
84028,28,2,6.43,2,12.69,2,2.14,4,2.73,4,7.72,4,3.95,4,1.87,2,5.18,4,5.01,4,12.74,2,2.39,2,36.87,4,12.38,2,4.91
84029,33,2,5.59,2,3.76,4,3.25,4,7.48,4,6.71,4,5.21,4,4.79,3,8.63,4,2.37,5,2.55,2,5.56,2,6.02,3,2.66,4,7.72
84030,28,1,2.88,1,2.24,1,1.39,5,0.67,5,0.92,5,0.6,5,0.68,1,0.83,5,0.66,5,0.53,1,0.66,1,0.53,5,0.59,1,2.54
84031,26,2,2.63,2,1.38,2,0.89,4,0.63,3,1.07,4,0.76,4,0.65,2,0.89,4,0.81,4,0.66,1,3.36,2,3.03,4,0.65,2,4.46
84032,14,1,11.84,2,6.07,2,2.75,2,4.34,2,9.06,2,10.51,2,4.05,2,9.75,3,5.35,4,16.19,1,2.01,2,0.79,2,4.82,1,7.25
84033,35,5,7.35,4,2.38,3,1.94,2,5.59,3,11.28,4,4.76,3,0.67,4,4.45,4,4.68,4,14.75,2,4.32,5,2.93,4,2.91,2,5.66
84034,29,2,4.85,2,3.19,3,2.37,4,4.77,4,7.39,3,3.46,4,4.85,2,3.31,4,3.17,3,3.44,2,4.92,4,7.91,3,8.24,3,11.34
84035,22,1,2.35,1,3.06,1,1.12,5,2.71,4,5.16,3,8.95,2,2.17,3,3.5,4,3.89,3,3.69,1,2.18,2,2.25,4,2.54,2,5.39
84036,28,3,8.28,3,19.83,3,1.57,3,3.49,3,3.63,3,4.93,3,16.7,3,2.47,3,2.62,3,1.87,3,37.87,3,12.19,3,1.38,3,3.17
84037,18,1,61.0,1,18.16,2,1.73,2,5.19,4,28.43,4,15.35,1,12.01,1,19.52,3,26.16,4,11.96,1,2.97,5,4.51,2,5.39,1,4.99
84038,28,1,1.33,1,0.1,2,0.29,4,0.13,5,0.59,5,0.11,5,0.23,1,0.22,5,0.17,5,0.13,1,0.41,1,0.23,5,0.09,1,2.79
84039,13,2,4.63,1,2.04,1,2.42,3,2.34,4,4.28,1,6.23,3,2.19,1,4.28,1,2.88,2,2.02,1,2.16,3,4.31,3,2.4,1,3.43
84040,28,1,0.93,1,0.52,1,0.5,5,0.48,5,0.55,5,0.68,5,0.5,1,1.06,5,0.51,5,0.54,1,0.53,1,0.5,5,0.6,1,4.01
84041,15,1,3.29,1,0.59,2,0.42,2,4.43,2,2.68,2,0.94,2,1.04,4,5.24,2,1.41,2,3.13,1,3.39,4,19.88,2,1.26,2,5.57
84042,9,1,4.8,1,1.23,1,3.44,2,2.36,2,8.37,2,8.01,2,2.79,2,16.37,2,4.04,2,4.87,1,4.19,2,7.2,2,4.87,1,7.47
84043,33,3,4.6,3,5.48,2,3.39,4,7.8,4,2.9,5,4.72,4,3.22,3,6.48,4,3.87,4,3.26,2,6.23,2,3.2,4,3.05,3,7.52
84044,22,2,8.93,2,5.35,2,2.26,3,6.02,3,11.49,3,5.49,3,6.38,2,5.85,3,18.47,5,7.44,2,18.87,2,8.05,2,7.2,2,11.72
84045,17,2,6.64,1,1.49,2,1.59,4,1.92,2,9.16,2,2.29,2,2.3,1,4.99,1,5.91,3,3.45,3,2.28,3,1.92,3,4.62,2,4.19
84046,27,2,5.89,2,1.22,2,1.18,4,0.8,4,0.4,4,0.55,4,0.89,2,0.53,3,0.62,4,2.1,2,0.85,2,0.54,4,1.1,2,7.42
84047,19,2,4.81,2,3.51,2,1.7,3,2.84,3,3.88,3,7.79,3,6.54,3,12.28,2,6.02,2,4.91,2,3.81,2,3.35,2,4.82,2,5.83
84048,16,1,9.64,2,3.39,2,3.12,2,3.39,2,3.57,2,2.55,2,3.04,1,1.24,2,3.55,5,5.02,1,4.83,4,5.6,2,1.65,2,5.69
84049,14,1,5.75,1,2.61,2,4.96,3,4.8,3,3.67,2,5.37,2,4.78,1,6.86,2,4.15,5,2.87,1,2.15,1,5.59,3,6.8,1,5.51
84050,33,4,14.47,3,5.38,3,1.74,3,3.5,3,3.09,4,3.1,4,3.33,4,4.36,3,2.8,3,3.61,3,3.72,4,5.02,3,8.47,3,6.83
84051,16,2,3.54,2,4.42,2,1.36,1,4.79,2,7.01,2,3.68,2,2.42,3,6.1,1,4.19,2,1.58,2,3.59,5,2.76,2,3.24,2,6.03
84052,23,2,2.69,3,3.43,1,1.17,3,5.06,4,3.63,4,25.86,2,3.27,2,4.3,3,2.33,3,1.7,2,5.42,3,2.63,3,2.3,2,4.86
84053,30,3,6.62,3,0.43,3,0.1,3,0.38,4,0.17,4,0.05,3,0.23,3,0.11,3,0.08,3,0.05,3,0.24,3,0.09,3,0.12,3,1.6
84054,30,3,18.59,2,6.3,2,3.82,3,10.32,3,110.66,3,25.75,4,11.01,2,10.5,4,17.39,4,4.36,3,9.74,3,41.04,4,3.94,4,15.15
84055,26,2,4.48,2,1.42,2,1.85,3,5.61,4,2.94,4,2.57,4,3.03,2,8.5,3,4.0,3,3.16,2,2.67,3,6.78,3,1.01,3,3.74
84056,31,3,6.85,2,3.47,3,2.56,3,3.73,5,6.46,4,4.59,4,3.51,2,8.02,4,3.33,4,3.39,1,1.52,4,9.54,4,9.64,2,5.71
84057,27,2,5.52,2,4.46,3,9.14,3,5.11,3,10.4,2,5.55,3,5.52,4,13.44,4,7.47,4,8.37,2,4.97,3,6.09,3,5.78,3,6.21
84058,24,2,1.45,1,1.12,1,1.34,4,0.9,5,0.72,5,0.55,4,0.47,1,0.73,4,0.57,5,0.56,1,3.62,3,4.28,1,4.96,1,6.62
84059,15,2,6.86,2,3.11,2,2.79,2,9.4,2,6.39,2,2.62,2,4.24,2,6.49,1,3.16,3,3.21,2,3.0,3,5.34,2,3.74,2,6.0
84060,20,1,6.57,1,0.98,2,0.74,4,3.67,3,5.1,3,1.94,1,4.48,2,11.24,2,7.96,3,3.1,2,4.86,5,4.13,3,4.47,2,7.1
84061,22,1,7.21,1,6.35,2,2.59,3,10.7,3,18.15,4,8.71,2,3.46,2,5.05,3,5.69,5,6.64,1,4.4,4,10.83,3,5.5,2,19.29
84062,8,2,10.57,2,3.56,1,1.07,1,2.15,1,6.43,1,1.02,1,1.77,1,4.88,1,0.29,2,0.28,1,0.5,5,0.29,1,0.47,2,7.36
84063,13,1,3.74,1,3.02,1,1.21,2,10.51,1,8.44,3,7.3,3,8.17,2,6.44,3,5.37,3,2.36,1,1.99,2,2.98,3,6.82,1,4.39
84064,19,2,6.19,1,2.71,2,1.97,3,5.32,3,6.86,2,5.07,2,3.18,3,8.61,2,4.03,2,8.25,2,3.25,4,5.22,3,5.66,2,6.68
84065,4,1,6.37,1,5.31,1,5.06,1,2.6,1,2.67,1,1.04,1,1.06,1,4.15,1,2.53,1,2.49,1,2.35,5,2.91,1,1.72,1,4.4
84066,12,2,7.22,1,4.83,2,3.6,2,10.06,2,3.51,2,5.51,2,4.03,1,10.98,2,3.84,3,8.07,1,3.56,3,9.2,1,3.38,2,4.9
84067,28,1,1.36,1,0.1,1,0.24,5,0.15,5,0.37,5,0.31,5,0.15,1,0.19,5,0.11,5,0.2,1,0.2,1,0.17,5,0.2,1,5.37
84068,13,2,5.76,3,5.86,1,1.79,2,4.85,2,3.55,2,3.5,2,0.76,2,12.01,2,1.76,1,2.01,1,5.15,5,2.91,1,2.22,1,4.67
84069,16,1,1.48,2,2.63,2,0.6,2,1.38,2,3.36,3,4.97,2,2.16,2,0.65,3,6.82,2,0.53,2,2.35,3,4.55,2,0.68,2,5.22
84070,18,2,6.2,1,2.2,1,1.27,3,15.9,3,2.36,3,2.27,3,1.46,3,0.78,2,1.25,3,1.59,2,1.88,3,2.09,1,2.56,2,4.7
84071,15,2,5.2,2,3.94,2,1.73,2,3.9,2,3.85,2,1.77,2,5.0,2,8.66,2,5.03,2,4.48,2,3.61,4,5.6,2,1.88,1,9.72
84072,28,1,0.98,1,0.48,2,0.33,5,0.53,5,0.22,5,0.34,5,0.19,1,0.22,4,0.16,5,0.18,1,0.2,1,0.2,5,0.12,1,4.02
84073,14,2,3.38,1,2.58,1,1.19,2,4.08,2,8.19,2,2.11,2,3.93,2,12.12,2,3.71,2,2.5,1,2.38,4,3.81,3,4.4,2,4.03
84074,9,1,4.81,1,6.58,1,9.34,2,4.01,2,4.77,2,2.9,2,3.25,1,5.09,2,2.4,3,5.53,1,6.3,3,2.96,1,1.79,1,6.61
84075,32,4,6.47,3,7.01,2,2.94,4,5.79,1,9.5,3,9.76,3,4.76,2,13.39,4,4.97,4,2.57,3,3.68,5,6.65,4,4.12,4,6.4
